GeneID	Module	ParentDir		black	57
evm.TU.HIC_ASM_18.1212	tan	97			
evm.TU.HIC_ASM_18.420	tan	97			
evm.TU.HIC_ASM_18.51	tan	97			
evm.TU.HIC_ASM_18.591	tan	97			
evm.TU.HIC_ASM_18.64	tan	97			
evm.TU.HIC_ASM_18.788	tan	97			
evm.TU.HIC_ASM_18.878	tan	97			
evm.TU.HIC_ASM_18.947	tan	97			
evm.TU.HIC_ASM_2.1029	tan	97			
evm.TU.HIC_ASM_2.1033	tan	97			
evm.TU.HIC_ASM_2.1212	tan	97			
evm.TU.HIC_ASM_2.1221	tan	97			
evm.TU.HIC_ASM_2.345	tan	97			
evm.TU.HIC_ASM_2.394	tan	97			
evm.TU.HIC_ASM_2.447	tan	97			
evm.TU.HIC_ASM_2.467	tan	97			
evm.TU.HIC_ASM_2.540	tan	97			
evm.TU.HIC_ASM_2.556	tan	97			
evm.TU.HIC_ASM_2.655	tan	97			
evm.TU.HIC_ASM_2.893	tan	97			
evm.TU.HIC_ASM_2.924	tan	97			
evm.TU.HIC_ASM_3.1109	tan	97			
evm.TU.HIC_ASM_3.1131	tan	97			
evm.TU.HIC_ASM_3.1183	tan	97			
evm.TU.HIC_ASM_3.1239	tan	97			
evm.TU.HIC_ASM_3.1250	tan	97			
evm.TU.HIC_ASM_3.1319	tan	97			
evm.TU.HIC_ASM_3.1679	tan	97			
evm.TU.HIC_ASM_3.1680	tan	97			
evm.TU.HIC_ASM_3.2076	tan	97			
evm.TU.HIC_ASM_3.243	tan	97			
evm.TU.HIC_ASM_3.329	tan	97			
evm.TU.HIC_ASM_3.50	tan	97			
evm.TU.HIC_ASM_3.507	tan	97			
evm.TU.HIC_ASM_3.729	tan	97			
evm.TU.HIC_ASM_3.853	tan	97			
evm.TU.HIC_ASM_3.871	tan	97			
evm.TU.HIC_ASM_4.1461	tan	97			
evm.TU.HIC_ASM_4.1486	tan	97			
evm.TU.HIC_ASM_4.176	tan	97			
evm.TU.HIC_ASM_4.223	tan	97			
evm.TU.HIC_ASM_4.224	tan	97			
evm.TU.HIC_ASM_4.249	tan	97			
evm.TU.HIC_ASM_4.462	tan	97			
evm.TU.HIC_ASM_4.889	tan	97			
evm.TU.HIC_ASM_4.93	tan	97			
evm.TU.HIC_ASM_5.1038	tan	97			
evm.TU.HIC_ASM_5.1367	tan	97			
evm.TU.HIC_ASM_5.357	tan	97			
evm.TU.HIC_ASM_5.522	tan	97			
evm.TU.HIC_ASM_5.529	tan	97			
evm.TU.HIC_ASM_5.693	tan	97			
evm.TU.HIC_ASM_5.751	tan	97			
evm.TU.HIC_ASM_5.953	tan	97			
evm.TU.HIC_ASM_6.10	tan	97			
evm.TU.HIC_ASM_6.1180	tan	97			
evm.TU.HIC_ASM_6.1213	tan	97			
evm.TU.HIC_ASM_6.1358	tan	97			
evm.TU.HIC_ASM_6.1446	tan	97			
evm.TU.HIC_ASM_6.1521	tan	97			
evm.TU.HIC_ASM_6.1577	tan	97			
evm.TU.HIC_ASM_6.1652	tan	97			
evm.TU.HIC_ASM_6.1704	tan	97			
evm.TU.HIC_ASM_6.1770	tan	97			
evm.TU.HIC_ASM_6.1772	tan	97			
evm.TU.HIC_ASM_6.2101	tan	97			
evm.TU.HIC_ASM_6.2279	tan	97			
evm.TU.HIC_ASM_6.2658	tan	97			
evm.TU.HIC_ASM_6.2683	tan	97			
evm.TU.HIC_ASM_6.2874	tan	97			
evm.TU.HIC_ASM_6.2978	tan	97			
evm.TU.HIC_ASM_6.2979	tan	97			
evm.TU.HIC_ASM_6.3028	tan	97			
evm.TU.HIC_ASM_6.3423	tan	97			
evm.TU.HIC_ASM_6.3657	tan	97			
evm.TU.HIC_ASM_6.3890	tan	97			
evm.TU.HIC_ASM_6.3992	tan	97			
evm.TU.HIC_ASM_6.3993	tan	97			
evm.TU.HIC_ASM_6.4072	tan	97			
evm.TU.HIC_ASM_6.4154	tan	97			
evm.TU.HIC_ASM_6.4155	tan	97			
evm.TU.HIC_ASM_6.4167	tan	97			
evm.TU.HIC_ASM_6.57	tan	97			
evm.TU.HIC_ASM_7.1076	tan	97			
evm.TU.HIC_ASM_7.1094	tan	97			
evm.TU.HIC_ASM_7.1193	tan	97			
evm.TU.HIC_ASM_7.1338	tan	97			
evm.TU.HIC_ASM_7.1557	tan	97			
evm.TU.HIC_ASM_7.1619	tan	97			
evm.TU.HIC_ASM_7.1664	tan	97			
evm.TU.HIC_ASM_7.1707	tan	97			
evm.TU.HIC_ASM_7.1776	tan	97			
evm.TU.HIC_ASM_7.1777	tan	97			
evm.TU.HIC_ASM_7.1786	tan	97			
evm.TU.HIC_ASM_7.1979	tan	97			
evm.TU.HIC_ASM_7.2021	tan	97			
evm.TU.HIC_ASM_7.2093	tan	97			
evm.TU.HIC_ASM_7.2142	tan	97			
evm.TU.HIC_ASM_7.2241	tan	97			
evm.TU.HIC_ASM_7.224_evm.TU.HIC_ASM_7.227	tan	97			
evm.TU.HIC_ASM_7.2526	tan	97			
evm.TU.HIC_ASM_7.392	tan	97			
evm.TU.HIC_ASM_7.503	tan	97			
evm.TU.HIC_ASM_7.844	tan	97			
evm.TU.HIC_ASM_7.881	tan	97			
evm.TU.HIC_ASM_7.995	tan	97			
evm.TU.HIC_ASM_8.113	tan	97			
evm.TU.HIC_ASM_8.114	tan	97			
evm.TU.HIC_ASM_8.1245	tan	97			
evm.TU.HIC_ASM_8.1312	tan	97			
evm.TU.HIC_ASM_8.1779	tan	97			
evm.TU.HIC_ASM_8.1842	tan	97			
evm.TU.HIC_ASM_8.301	tan	97			
evm.TU.HIC_ASM_8.433	tan	97			
evm.TU.HIC_ASM_8.435	tan	97			
evm.TU.HIC_ASM_8.451	tan	97			
evm.TU.HIC_ASM_8.628	tan	97			
evm.TU.HIC_ASM_9.1044	tan	97			
evm.TU.HIC_ASM_9.1077	tan	97			
evm.TU.HIC_ASM_9.1150	tan	97			
evm.TU.HIC_ASM_9.1215	tan	97			
evm.TU.HIC_ASM_9.1279	tan	97			
evm.TU.HIC_ASM_9.1503	tan	97			
evm.TU.HIC_ASM_9.1517	tan	97			
evm.TU.HIC_ASM_9.1712	tan	97			
evm.TU.HIC_ASM_9.1752	tan	97			
evm.TU.HIC_ASM_9.233	tan	97			
evm.TU.HIC_ASM_9.272	tan	97			
evm.TU.HIC_ASM_9.441	tan	97			
evm.TU.HIC_ASM_9.495	tan	97			
evm.TU.HIC_ASM_9.781	tan	97			
evm.TU.HIC_ASM_9.823	tan	97			
evm.TU.ORIGINAL_113.11	tan	97			
evm.TU.ORIGINAL_130.7	tan	97			
evm.TU.ORIGINAL_347.2	tan	97			
evm.TU.ORIGINAL_378.20	tan	97			
evm.TU.ORIGINAL_426.8	tan	97			
evm.TU.ORIGINAL_437__FRAGMENT_2.6	tan	97			
evm.TU.ORIGINAL_488.13	tan	97			
evm.TU.ORIGINAL_494.17	tan	97			
evm.TU.ORIGINAL_505.5	tan	97			
PB.17396	tan	97			
PB.481	tan	97			
PB.85	tan	97			
PB.1231	tan	97			
PB.1012	tan	97			
PB.482	tan	97			
PB.2771	tan	97			
PB.11257	tan	97			
PB.2901	tan	97			
PB.3026	tan	97			
PB.2157	tan	97			
PB.854	tan	97			
PB.1125	tan	97			
PB.639	tan	97			
PB.8161	tan	97			
PB.294	tan	97			
PB.295	tan	97			
PB.3305	tan	97			
PB.23586	tan	97			
PB.22944	tan	97			
evm.TU.FRAGSCAFF_23.2	blue	97			
evm.TU.FRAGSCAFF_26__FRAGMENT_2.5	blue	97			
evm.TU.FRAGSCAFF_44__FRAGMENT_2.7	blue	97			
evm.TU.FRAGSCAFF_49__FRAGMENT_2.6	blue	97			
evm.TU.FRAGSCAFF_75__FRAGMENT_3.15	blue	97			
evm.TU.FRAGSCAFF_75__FRAGMENT_3.23	blue	97			
evm.TU.FRAGSCAFF_75__FRAGMENT_3.45	blue	97			
evm.TU.HIC_ASM_0.1021	blue	97			
evm.TU.HIC_ASM_0.356	blue	97			
evm.TU.HIC_ASM_0.374	blue	97			
evm.TU.HIC_ASM_0.375	blue	97			
evm.TU.HIC_ASM_0.988	blue	97			
evm.TU.HIC_ASM_1.1280	blue	97			
evm.TU.HIC_ASM_1.1689	blue	97			
evm.TU.HIC_ASM_1.172	blue	97			
evm.TU.HIC_ASM_1.2071	blue	97			
evm.TU.HIC_ASM_1.21	blue	97			
evm.TU.HIC_ASM_1.2221	blue	97			
evm.TU.HIC_ASM_1.2283	blue	97			
evm.TU.HIC_ASM_1.2385	blue	97			
evm.TU.HIC_ASM_1.258	blue	97			
evm.TU.HIC_ASM_1.2678	blue	97			
evm.TU.HIC_ASM_1.289	blue	97			
evm.TU.HIC_ASM_1.35	blue	97			
evm.TU.HIC_ASM_1.624	blue	97			
evm.TU.HIC_ASM_1.827	blue	97			
evm.TU.HIC_ASM_1.848	blue	97			
evm.TU.HIC_ASM_1.951	blue	97			
evm.TU.HIC_ASM_10.1156	blue	97			
evm.TU.HIC_ASM_10.253	blue	97			
evm.TU.HIC_ASM_11.1031	blue	97			
evm.TU.HIC_ASM_11.1161	blue	97			
evm.TU.HIC_ASM_11.1263	blue	97			
evm.TU.HIC_ASM_11.1264	blue	97			
evm.TU.HIC_ASM_11.1376	blue	97			
evm.TU.HIC_ASM_11.28	blue	97			
evm.TU.HIC_ASM_11.280	blue	97			
evm.TU.HIC_ASM_11.317_evm.TU.HIC_ASM_11.318	blue	97			
evm.TU.HIC_ASM_11.530	blue	97			
evm.TU.HIC_ASM_11.567	blue	97			
evm.TU.HIC_ASM_11.726	blue	97			
evm.TU.HIC_ASM_11.868	blue	97			
evm.TU.HIC_ASM_12.1013	blue	97			
evm.TU.HIC_ASM_12.1136	blue	97			
evm.TU.HIC_ASM_12.1150	blue	97			
evm.TU.HIC_ASM_12.1253	blue	97			
evm.TU.HIC_ASM_12.1269	blue	97			
evm.TU.HIC_ASM_12.52	blue	97			
evm.TU.HIC_ASM_12.864	blue	97			
evm.TU.HIC_ASM_12.883	blue	97			
evm.TU.HIC_ASM_12.897	blue	97			
evm.TU.HIC_ASM_13.1026	blue	97			
evm.TU.HIC_ASM_13.1279	blue	97			
evm.TU.HIC_ASM_13.1360	blue	97			
evm.TU.HIC_ASM_13.1386	blue	97			
evm.TU.HIC_ASM_13.387	blue	97			
evm.TU.HIC_ASM_13.880	blue	97			
evm.TU.HIC_ASM_13.881	blue	97			
evm.TU.HIC_ASM_13.886	blue	97			
evm.TU.HIC_ASM_13.981	blue	97			
evm.TU.HIC_ASM_14.249	blue	97			
evm.TU.HIC_ASM_14.282	blue	97			
evm.TU.HIC_ASM_14.652	blue	97			
evm.TU.HIC_ASM_15.1105	blue	97			
evm.TU.HIC_ASM_15.1237	blue	97			
evm.TU.HIC_ASM_15.1260	blue	97			
evm.TU.HIC_ASM_15.205	blue	97			
evm.TU.HIC_ASM_15.206	blue	97			
evm.TU.HIC_ASM_15.2392	blue	97			
evm.TU.HIC_ASM_15.242	blue	97			
evm.TU.HIC_ASM_15.244	blue	97			
evm.TU.HIC_ASM_15.2571	blue	97			
evm.TU.HIC_ASM_15.352	blue	97			
evm.TU.HIC_ASM_15.365	blue	97			
evm.TU.HIC_ASM_15.516	blue	97			
evm.TU.HIC_ASM_15.531	blue	97			
evm.TU.HIC_ASM_15.587	blue	97			
evm.TU.HIC_ASM_15.718	blue	97			
evm.TU.HIC_ASM_15.840	blue	97			
evm.TU.HIC_ASM_15.844	blue	97			
evm.TU.HIC_ASM_15.865	blue	97			
evm.TU.HIC_ASM_16.1136	blue	97			
evm.TU.HIC_ASM_16.1147	blue	97			
evm.TU.HIC_ASM_16.1198	blue	97			
evm.TU.HIC_ASM_16.1350	blue	97			
evm.TU.HIC_ASM_16.1360	blue	97			
evm.TU.HIC_ASM_16.261	blue	97			
evm.TU.HIC_ASM_16.27	blue	97			
evm.TU.HIC_ASM_16.380	blue	97			
evm.TU.HIC_ASM_16.428	blue	97			
evm.TU.HIC_ASM_16.455	blue	97			
evm.TU.HIC_ASM_16.69	blue	97			
evm.TU.HIC_ASM_16.692	blue	97			
evm.TU.HIC_ASM_16.72	blue	97			
evm.TU.HIC_ASM_16.771	blue	97			
evm.TU.HIC_ASM_16.920	blue	97			
evm.TU.HIC_ASM_16.947	blue	97			
evm.TU.HIC_ASM_16.972	blue	97			
evm.TU.HIC_ASM_17.1169	blue	97			
evm.TU.HIC_ASM_17.127	blue	97			
evm.TU.HIC_ASM_17.1282	blue	97			
evm.TU.HIC_ASM_17.1390	blue	97			
evm.TU.HIC_ASM_17.1410	blue	97			
evm.TU.HIC_ASM_17.1590	blue	97			
evm.TU.HIC_ASM_17.18	blue	97			
evm.TU.HIC_ASM_17.213	blue	97			
evm.TU.HIC_ASM_17.35	blue	97			
evm.TU.HIC_ASM_17.471	blue	97			
evm.TU.HIC_ASM_17.5	blue	97			
evm.TU.HIC_ASM_17.950	blue	97			
evm.TU.HIC_ASM_18.1021	blue	97			
evm.TU.HIC_ASM_18.1239	blue	97			
evm.TU.HIC_ASM_18.465	blue	97			
evm.TU.HIC_ASM_18.776	blue	97			
evm.TU.HIC_ASM_18.777	blue	97			
evm.TU.HIC_ASM_18.846	blue	97			
evm.TU.HIC_ASM_2.1040	blue	97			
evm.TU.HIC_ASM_2.1113	blue	97			
evm.TU.HIC_ASM_2.1346	blue	97			
evm.TU.HIC_ASM_2.214	blue	97			
evm.TU.HIC_ASM_2.280	blue	97			
evm.TU.HIC_ASM_2.315	blue	97			
evm.TU.HIC_ASM_2.90	blue	97			
evm.TU.HIC_ASM_2.969	blue	97			
evm.TU.HIC_ASM_3.10	blue	97			
evm.TU.HIC_ASM_3.1106	blue	97			
evm.TU.HIC_ASM_3.1211	blue	97			
evm.TU.HIC_ASM_3.1728	blue	97			
evm.TU.HIC_ASM_3.1736	blue	97			
evm.TU.HIC_ASM_3.1788	blue	97			
evm.TU.HIC_ASM_3.1937	blue	97			
evm.TU.HIC_ASM_3.2147	blue	97			
evm.TU.HIC_ASM_3.2263	blue	97			
evm.TU.HIC_ASM_3.287	blue	97			
evm.TU.HIC_ASM_3.45	blue	97			
evm.TU.HIC_ASM_3.457	blue	97			
evm.TU.HIC_ASM_3.458	blue	97			
evm.TU.HIC_ASM_3.466	blue	97			
evm.TU.HIC_ASM_3.542	blue	97			
evm.TU.HIC_ASM_3.848	blue	97			
evm.TU.HIC_ASM_3.954	blue	97			
evm.TU.HIC_ASM_3.961	blue	97			
evm.TU.HIC_ASM_4.1395	blue	97			
evm.TU.HIC_ASM_4.1492	blue	97			
evm.TU.HIC_ASM_4.1552	blue	97			
evm.TU.HIC_ASM_4.1752	blue	97			
evm.TU.HIC_ASM_4.498	blue	97			
evm.TU.HIC_ASM_4.522	blue	97			
evm.TU.HIC_ASM_5.1025	blue	97			
evm.TU.HIC_ASM_5.1027	blue	97			
evm.TU.HIC_ASM_5.1078	blue	97			
evm.TU.HIC_ASM_5.1278	blue	97			
evm.TU.HIC_ASM_5.131	blue	97			
evm.TU.HIC_ASM_5.268	blue	97			
evm.TU.HIC_ASM_5.442	blue	97			
evm.TU.HIC_ASM_5.50	blue	97			
evm.TU.HIC_ASM_5.583	blue	97			
evm.TU.HIC_ASM_5.692	blue	97			
evm.TU.HIC_ASM_5.830	blue	97			
evm.TU.HIC_ASM_6.1053	blue	97			
evm.TU.HIC_ASM_6.1152	blue	97			
evm.TU.HIC_ASM_6.1277	blue	97			
evm.TU.HIC_ASM_6.140	blue	97			
evm.TU.HIC_ASM_6.1613	blue	97			
evm.TU.HIC_ASM_6.1804	blue	97			
evm.TU.HIC_ASM_6.2216	blue	97			
evm.TU.HIC_ASM_6.2225	blue	97			
evm.TU.HIC_ASM_6.2373	blue	97			
evm.TU.HIC_ASM_6.2529	blue	97			
evm.TU.HIC_ASM_6.255	blue	97			
evm.TU.HIC_ASM_6.26	blue	97			
evm.TU.HIC_ASM_6.2742	blue	97			
evm.TU.HIC_ASM_6.2781	blue	97			
evm.TU.HIC_ASM_6.289	blue	97			
evm.TU.HIC_ASM_6.3534	blue	97			
evm.TU.HIC_ASM_6.4208	blue	97			
evm.TU.HIC_ASM_6.652	blue	97			
evm.TU.HIC_ASM_6.687	blue	97			
evm.TU.HIC_ASM_6.722	blue	97			
evm.TU.HIC_ASM_7.1158	blue	97			
evm.TU.HIC_ASM_7.1420	blue	97			
evm.TU.HIC_ASM_7.1483	blue	97			
evm.TU.HIC_ASM_7.1669	blue	97			
evm.TU.HIC_ASM_7.1734	blue	97			
evm.TU.HIC_ASM_7.1783	blue	97			
evm.TU.HIC_ASM_7.1976	blue	97			
evm.TU.HIC_ASM_7.2377	blue	97			
evm.TU.HIC_ASM_7.246	blue	97			
evm.TU.HIC_ASM_7.247	blue	97			
evm.TU.HIC_ASM_8.1007	blue	97			
evm.TU.HIC_ASM_8.1129	blue	97			
evm.TU.HIC_ASM_8.1308	blue	97			
evm.TU.HIC_ASM_8.1457	blue	97			
evm.TU.HIC_ASM_8.1809	blue	97			
evm.TU.HIC_ASM_8.638	blue	97			
evm.TU.HIC_ASM_8.681	blue	97			
evm.TU.HIC_ASM_9.1015	blue	97			
evm.TU.HIC_ASM_9.1110	blue	97			
evm.TU.HIC_ASM_9.1135	blue	97			
evm.TU.HIC_ASM_9.1227	blue	97			
evm.TU.HIC_ASM_9.286	blue	97			
evm.TU.HIC_ASM_9.366	blue	97			
evm.TU.HIC_ASM_9.576	blue	97			
evm.TU.HIC_ASM_9.936	blue	97			
evm.TU.HIC_ASM_9.969	blue	97			
evm.TU.ORIGINAL_153.14	blue	97			
evm.TU.ORIGINAL_154.22	blue	97			
evm.TU.ORIGINAL_183__FRAGMENT_2.14	blue	97			
evm.TU.ORIGINAL_237__FRAGMENT_1.9	blue	97			
evm.TU.ORIGINAL_318__FRAGMENT_1.2	blue	97			
evm.TU.ORIGINAL_491.23	blue	97			
evm.TU.ORIGINAL_491.24	blue	97			
PB.21997	blue	97			
PB.3109	blue	97			
PB.23269	blue	97			
PB.11033	blue	97			
PB.8739	blue	97			
PB.9690	blue	97			
PB.2566	blue	97			
PB.18302	blue	97			
PB.1180	blue	97			
PB.6389	blue	97			
PB.1545	blue	97			
PB.23140	blue	97			
PB.20023	blue	97			
evm.TU.FRAGSCAFF_36.5	purple	97			
evm.TU.FRAGSCAFF_44__FRAGMENT_2.14	purple	97			
evm.TU.FRAGSCAFF_52__FRAGMENT_3.2	purple	97			
evm.TU.FRAGSCAFF_57__FRAGMENT_2.37	purple	97			
evm.TU.FRAGSCAFF_59.3	purple	97			
evm.TU.FRAGSCAFF_72__FRAGMENT_4.1	purple	97			
evm.TU.FRAGSCAFF_72__FRAGMENT_4.2	purple	97			
evm.TU.HIC_ASM_0.286	purple	97			
evm.TU.HIC_ASM_0.53	purple	97			
evm.TU.HIC_ASM_0.583	purple	97			
evm.TU.HIC_ASM_0.774	purple	97			
evm.TU.HIC_ASM_0.910	purple	97			
evm.TU.HIC_ASM_1.133	purple	97			
evm.TU.HIC_ASM_1.1597	purple	97			
evm.TU.HIC_ASM_1.1794	purple	97			
evm.TU.HIC_ASM_1.2575	purple	97			
evm.TU.HIC_ASM_1.379	purple	97			
evm.TU.HIC_ASM_10.276	purple	97			
evm.TU.HIC_ASM_10.522	purple	97			
evm.TU.HIC_ASM_10.748	purple	97			
evm.TU.HIC_ASM_10.860	purple	97			
evm.TU.HIC_ASM_11.1226	purple	97			
evm.TU.HIC_ASM_11.21	purple	97			
evm.TU.HIC_ASM_12.1016	purple	97			
evm.TU.HIC_ASM_12.1257	purple	97			
evm.TU.HIC_ASM_12.255	purple	97			
evm.TU.HIC_ASM_12.316	purple	97			
evm.TU.HIC_ASM_12.331	purple	97			
evm.TU.HIC_ASM_13.1246	purple	97			
evm.TU.HIC_ASM_13.1392	purple	97			
evm.TU.HIC_ASM_14.1194	purple	97			
evm.TU.HIC_ASM_14.287	purple	97			
evm.TU.HIC_ASM_14.524	purple	97			
evm.TU.HIC_ASM_14.840	purple	97			
evm.TU.HIC_ASM_14.94	purple	97			
evm.TU.HIC_ASM_15.1018	purple	97			
evm.TU.HIC_ASM_15.1292	purple	97			
evm.TU.HIC_ASM_15.1324	purple	97			
evm.TU.HIC_ASM_15.1380	purple	97			
evm.TU.HIC_ASM_15.145	purple	97			
evm.TU.HIC_ASM_15.1982	purple	97			
evm.TU.HIC_ASM_15.2232	purple	97			
evm.TU.HIC_ASM_15.359	purple	97			
evm.TU.HIC_ASM_15.698	purple	97			
evm.TU.HIC_ASM_16.1226	purple	97			
evm.TU.HIC_ASM_16.1258	purple	97			
evm.TU.HIC_ASM_16.1384	purple	97			
evm.TU.HIC_ASM_16.451	purple	97			
evm.TU.HIC_ASM_16.813	purple	97			
evm.TU.HIC_ASM_17.108	purple	97			
evm.TU.HIC_ASM_17.109	purple	97			
evm.TU.HIC_ASM_17.1239	purple	97			
evm.TU.HIC_ASM_17.168	purple	97			
evm.TU.HIC_ASM_17.189	purple	97			
evm.TU.HIC_ASM_17.337	purple	97			
evm.TU.HIC_ASM_17.487	purple	97			
evm.TU.HIC_ASM_17.527	purple	97			
evm.TU.HIC_ASM_17.616	purple	97			
evm.TU.HIC_ASM_18.1006	purple	97			
evm.TU.HIC_ASM_18.1007	purple	97			
evm.TU.HIC_ASM_18.1039	purple	97			
evm.TU.HIC_ASM_18.1040	purple	97			
evm.TU.HIC_ASM_18.1078	purple	97			
evm.TU.HIC_ASM_18.968	purple	97			
evm.TU.HIC_ASM_2.435	purple	97			
evm.TU.HIC_ASM_2.812	purple	97			
evm.TU.HIC_ASM_2.874	purple	97			
evm.TU.HIC_ASM_3.1076	purple	97			
evm.TU.HIC_ASM_3.151	purple	97			
evm.TU.HIC_ASM_3.1870	purple	97			
evm.TU.HIC_ASM_3.70	purple	97			
evm.TU.HIC_ASM_4.1071	purple	97			
evm.TU.HIC_ASM_4.1305	purple	97			
evm.TU.HIC_ASM_4.1362	purple	97			
evm.TU.HIC_ASM_4.1567	purple	97			
evm.TU.HIC_ASM_4.290	purple	97			
evm.TU.HIC_ASM_5.1297	purple	97			
evm.TU.HIC_ASM_5.701	purple	97			
evm.TU.HIC_ASM_6.1664	purple	97			
evm.TU.HIC_ASM_6.1786	purple	97			
evm.TU.HIC_ASM_6.2595	purple	97			
evm.TU.HIC_ASM_6.2751	purple	97			
evm.TU.HIC_ASM_6.3094	purple	97			
evm.TU.HIC_ASM_6.340	purple	97			
evm.TU.HIC_ASM_6.3875	purple	97			
evm.TU.HIC_ASM_6.4024	purple	97			
evm.TU.HIC_ASM_6.4110	purple	97			
evm.TU.HIC_ASM_6.634	purple	97			
evm.TU.HIC_ASM_6.726	purple	97			
evm.TU.HIC_ASM_6.821	purple	97			
evm.TU.HIC_ASM_7.1412	purple	97			
evm.TU.HIC_ASM_7.1513	purple	97			
evm.TU.HIC_ASM_7.1552	purple	97			
evm.TU.HIC_ASM_7.1626	purple	97			
evm.TU.HIC_ASM_7.2008	purple	97			
evm.TU.HIC_ASM_7.2023	purple	97			
evm.TU.HIC_ASM_7.2086	purple	97			
evm.TU.HIC_ASM_7.2125	purple	97			
evm.TU.HIC_ASM_7.682	purple	97			
evm.TU.HIC_ASM_7.787	purple	97			
evm.TU.HIC_ASM_7.839	purple	97			
evm.TU.HIC_ASM_7.983	purple	97			
evm.TU.HIC_ASM_8.1277	purple	97			
evm.TU.HIC_ASM_8.1460	purple	97			
evm.TU.HIC_ASM_8.1611	purple	97			
evm.TU.HIC_ASM_8.1761	purple	97			
evm.TU.HIC_ASM_8.1814	purple	97			
evm.TU.HIC_ASM_8.1816	purple	97			
evm.TU.HIC_ASM_8.273	purple	97			
evm.TU.HIC_ASM_8.469	purple	97			
evm.TU.HIC_ASM_8.526	purple	97			
evm.TU.HIC_ASM_8.649	purple	97			
evm.TU.HIC_ASM_8.716	purple	97			
evm.TU.HIC_ASM_9.16	purple	97			
evm.TU.HIC_ASM_9.181	purple	97			
evm.TU.HIC_ASM_9.85	purple	97			
evm.TU.ORIGINAL_152.1	purple	97			
evm.TU.ORIGINAL_152.2	purple	97			
evm.TU.ORIGINAL_247__FRAGMENT_2.53	purple	97			
evm.TU.ORIGINAL_277.3	purple	97			
evm.TU.ORIGINAL_376.1	purple	97			
evm.TU.ORIGINAL_394.19	purple	97			
evm.TU.ORIGINAL_460.6	purple	97			
PB.3397	purple	97			
PB.10895	purple	97			
PB.13518	purple	97			
PB.3288	purple	97			
PB.14447	purple	97			
PB.3530	purple	97			
PB.323	purple	97			
PB.21227	purple	97			
PB.17679	purple	97			
PB.303	purple	97			
PB.3083	purple	97			
PB.3500	purple	97			
PB.2430	purple	97			
PB.3497	purple	97			
PB.12143	purple	97			
PB.3088	purple	97			
evm.TU.FRAGSCAFF_44__FRAGMENT_2.45	red	97			
evm.TU.FRAGSCAFF_57__FRAGMENT_2.42	red	97			
evm.TU.FRAGSCAFF_70__FRAGMENT_2.1	red	97			
evm.TU.FRAGSCAFF_78__FRAGMENT_1.7	red	97			
evm.TU.HIC_ASM_0.102	red	97			
evm.TU.HIC_ASM_0.146	red	97			
evm.TU.HIC_ASM_0.247	red	97			
evm.TU.HIC_ASM_0.612	red	97			
evm.TU.HIC_ASM_0.797	red	97			
evm.TU.HIC_ASM_0.936	red	97			
evm.TU.HIC_ASM_1.1051	red	97			
evm.TU.HIC_ASM_1.1251	red	97			
evm.TU.HIC_ASM_1.1442	red	97			
evm.TU.HIC_ASM_1.1608	red	97			
evm.TU.HIC_ASM_1.1629	red	97			
evm.TU.HIC_ASM_1.1951	red	97			
evm.TU.HIC_ASM_1.232	red	97			
evm.TU.HIC_ASM_1.2420	red	97			
evm.TU.HIC_ASM_10.219	red	97			
evm.TU.HIC_ASM_10.315	red	97			
evm.TU.HIC_ASM_10.332	red	97			
evm.TU.HIC_ASM_10.465	red	97			
evm.TU.HIC_ASM_10.878	red	97			
evm.TU.HIC_ASM_11.1032	red	97			
evm.TU.HIC_ASM_11.1175	red	97			
evm.TU.HIC_ASM_11.1248	red	97			
evm.TU.HIC_ASM_11.1310	red	97			
evm.TU.HIC_ASM_11.1313	red	97			
evm.TU.HIC_ASM_11.1334	red	97			
evm.TU.HIC_ASM_11.2	red	97			
evm.TU.HIC_ASM_11.22	red	97			
evm.TU.HIC_ASM_11.23	red	97			
evm.TU.HIC_ASM_11.695	red	97			
evm.TU.HIC_ASM_11.754	red	97			
evm.TU.HIC_ASM_11.885	red	97			
evm.TU.HIC_ASM_12.1105	red	97			
evm.TU.HIC_ASM_12.196	red	97			
evm.TU.HIC_ASM_12.221	red	97			
evm.TU.HIC_ASM_12.379	red	97			
evm.TU.HIC_ASM_12.77	red	97			
evm.TU.HIC_ASM_13.1116	red	97			
evm.TU.HIC_ASM_13.1252	red	97			
evm.TU.HIC_ASM_13.1296	red	97			
evm.TU.HIC_ASM_13.388	red	97			
evm.TU.HIC_ASM_13.868	red	97			
evm.TU.HIC_ASM_13.885	red	97			
evm.TU.HIC_ASM_13.899	red	97			
evm.TU.HIC_ASM_13.917	red	97			
evm.TU.HIC_ASM_13.977	red	97			
evm.TU.HIC_ASM_13.999	red	97			
evm.TU.HIC_ASM_14.285	red	97			
evm.TU.HIC_ASM_14.398	red	97			
evm.TU.HIC_ASM_14.451	red	97			
evm.TU.HIC_ASM_14.670	red	97			
evm.TU.HIC_ASM_14.744	red	97			
evm.TU.HIC_ASM_14.838	red	97			
evm.TU.HIC_ASM_15.1271	red	97			
evm.TU.HIC_ASM_15.134	red	97			
evm.TU.HIC_ASM_15.1651	red	97			
evm.TU.HIC_ASM_15.169	red	97			
evm.TU.HIC_ASM_15.2245	red	97			
evm.TU.HIC_ASM_15.2309	red	97			
evm.TU.HIC_ASM_15.2327	red	97			
