GeneID	Module	ParentDir			black	78
evm.TU.HIC_ASM_14.150	blue	95				
evm.TU.HIC_ASM_14.320	blue	95				
evm.TU.HIC_ASM_14.387	blue	95				
evm.TU.HIC_ASM_14.646	blue	95				
evm.TU.HIC_ASM_14.969	blue	95				
evm.TU.HIC_ASM_14.997	blue	95				
evm.TU.HIC_ASM_15.1202	blue	95				
evm.TU.HIC_ASM_15.1309	blue	95				
evm.TU.HIC_ASM_15.1453	blue	95				
evm.TU.HIC_ASM_15.1555	blue	95				
evm.TU.HIC_ASM_15.1586	blue	95				
evm.TU.HIC_ASM_15.1602	blue	95				
evm.TU.HIC_ASM_15.1607	blue	95				
evm.TU.HIC_ASM_15.1825	blue	95				
evm.TU.HIC_ASM_15.1890	blue	95				
evm.TU.HIC_ASM_15.2018	blue	95				
evm.TU.HIC_ASM_15.2435	blue	95				
evm.TU.HIC_ASM_15.2507	blue	95				
evm.TU.HIC_ASM_15.2568	blue	95				
evm.TU.HIC_ASM_15.2598	blue	95				
evm.TU.HIC_ASM_15.2618	blue	95				
evm.TU.HIC_ASM_15.2637	blue	95				
evm.TU.HIC_ASM_15.2638	blue	95				
evm.TU.HIC_ASM_15.2640	blue	95				
evm.TU.HIC_ASM_15.335	blue	95				
evm.TU.HIC_ASM_15.366	blue	95				
evm.TU.HIC_ASM_15.477	blue	95				
evm.TU.HIC_ASM_15.656	blue	95				
evm.TU.HIC_ASM_15.712	blue	95				
evm.TU.HIC_ASM_15.810	blue	95				
evm.TU.HIC_ASM_15.917	blue	95				
evm.TU.HIC_ASM_16.1327	blue	95				
evm.TU.HIC_ASM_16.1329	blue	95				
evm.TU.HIC_ASM_16.165	blue	95				
evm.TU.HIC_ASM_16.376	blue	95				
evm.TU.HIC_ASM_16.538	blue	95				
evm.TU.HIC_ASM_16.568	blue	95				
evm.TU.HIC_ASM_16.882	blue	95				
evm.TU.HIC_ASM_16.94	blue	95				
evm.TU.HIC_ASM_16.969	blue	95				
evm.TU.HIC_ASM_17.106	blue	95				
evm.TU.HIC_ASM_17.1138	blue	95				
evm.TU.HIC_ASM_17.121	blue	95				
evm.TU.HIC_ASM_17.1448	blue	95				
evm.TU.HIC_ASM_17.1538	blue	95				
evm.TU.HIC_ASM_17.164	blue	95				
evm.TU.HIC_ASM_17.336	blue	95				
evm.TU.HIC_ASM_17.436	blue	95				
evm.TU.HIC_ASM_17.747	blue	95				
evm.TU.HIC_ASM_17.855	blue	95				
evm.TU.HIC_ASM_18.1136	blue	95				
evm.TU.HIC_ASM_18.132	blue	95				
evm.TU.HIC_ASM_18.133	blue	95				
evm.TU.HIC_ASM_18.165	blue	95				
evm.TU.HIC_ASM_18.322	blue	95				
evm.TU.HIC_ASM_18.35	blue	95				
evm.TU.HIC_ASM_18.393	blue	95				
evm.TU.HIC_ASM_18.408	blue	95				
evm.TU.HIC_ASM_18.522	blue	95				
evm.TU.HIC_ASM_18.555	blue	95				
evm.TU.HIC_ASM_18.69	blue	95				
evm.TU.HIC_ASM_18.70	blue	95				
evm.TU.HIC_ASM_18.72	blue	95				
evm.TU.HIC_ASM_18.908	blue	95				
evm.TU.HIC_ASM_18.964	blue	95				
evm.TU.HIC_ASM_2.1058	blue	95				
evm.TU.HIC_ASM_2.1187	blue	95				
evm.TU.HIC_ASM_2.1199	blue	95				
evm.TU.HIC_ASM_2.1381	blue	95				
evm.TU.HIC_ASM_2.1469	blue	95				
evm.TU.HIC_ASM_2.198	blue	95				
evm.TU.HIC_ASM_2.200	blue	95				
evm.TU.HIC_ASM_2.360	blue	95				
evm.TU.HIC_ASM_2.592	blue	95				
evm.TU.HIC_ASM_2.67	blue	95				
evm.TU.HIC_ASM_2.720	blue	95				
evm.TU.HIC_ASM_2.725	blue	95				
evm.TU.HIC_ASM_2.726	blue	95				
evm.TU.HIC_ASM_2.802	blue	95				
evm.TU.HIC_ASM_2.858	blue	95				
evm.TU.HIC_ASM_3.106	blue	95				
evm.TU.HIC_ASM_3.1383	blue	95				
evm.TU.HIC_ASM_3.1429	blue	95				
evm.TU.HIC_ASM_3.1447	blue	95				
evm.TU.HIC_ASM_3.1479	blue	95				
evm.TU.HIC_ASM_3.1959	blue	95				
evm.TU.HIC_ASM_3.1991	blue	95				
evm.TU.HIC_ASM_3.2030	blue	95				
evm.TU.HIC_ASM_3.208	blue	95				
evm.TU.HIC_ASM_3.2095	blue	95				
evm.TU.HIC_ASM_3.212	blue	95				
evm.TU.HIC_ASM_3.2345	blue	95				
evm.TU.HIC_ASM_3.2347	blue	95				
evm.TU.HIC_ASM_3.2348	blue	95				
evm.TU.HIC_ASM_3.432	blue	95				
evm.TU.HIC_ASM_3.644	blue	95				
evm.TU.HIC_ASM_3.749	blue	95				
evm.TU.HIC_ASM_3.750	blue	95				
evm.TU.HIC_ASM_3.855	blue	95				
evm.TU.HIC_ASM_4.1074	blue	95				
evm.TU.HIC_ASM_4.1159	blue	95				
evm.TU.HIC_ASM_4.1206	blue	95				
evm.TU.HIC_ASM_4.1209	blue	95				
evm.TU.HIC_ASM_4.1353	blue	95				
evm.TU.HIC_ASM_4.1463	blue	95				
evm.TU.HIC_ASM_4.1653	blue	95				
evm.TU.HIC_ASM_4.1725	blue	95				
evm.TU.HIC_ASM_4.1764_evm.TU.HIC_ASM_4.1765	blue	95				
evm.TU.HIC_ASM_4.318	blue	95				
evm.TU.HIC_ASM_4.361	blue	95				
evm.TU.HIC_ASM_4.541	blue	95				
evm.TU.HIC_ASM_4.779	blue	95				
evm.TU.HIC_ASM_5.1073	blue	95				
evm.TU.HIC_ASM_5.1074	blue	95				
evm.TU.HIC_ASM_5.1223	blue	95				
evm.TU.HIC_ASM_5.514	blue	95				
evm.TU.HIC_ASM_5.581	blue	95				
evm.TU.HIC_ASM_5.711	blue	95				
evm.TU.HIC_ASM_5.907	blue	95				
evm.TU.HIC_ASM_5.909	blue	95				
evm.TU.HIC_ASM_5.922	blue	95				
evm.TU.HIC_ASM_6.1031	blue	95				
evm.TU.HIC_ASM_6.1046	blue	95				
evm.TU.HIC_ASM_6.1091	blue	95				
evm.TU.HIC_ASM_6.1192	blue	95				
evm.TU.HIC_ASM_6.1199	blue	95				
evm.TU.HIC_ASM_6.1218	blue	95				
evm.TU.HIC_ASM_6.137	blue	95				
evm.TU.HIC_ASM_6.1387	blue	95				
evm.TU.HIC_ASM_6.1733	blue	95				
evm.TU.HIC_ASM_6.1822	blue	95				
evm.TU.HIC_ASM_6.1889	blue	95				
evm.TU.HIC_ASM_6.1902	blue	95				
evm.TU.HIC_ASM_6.1903	blue	95				
evm.TU.HIC_ASM_6.1999	blue	95				
evm.TU.HIC_ASM_6.2069	blue	95				
evm.TU.HIC_ASM_6.2070	blue	95				
evm.TU.HIC_ASM_6.2226	blue	95				
evm.TU.HIC_ASM_6.2274	blue	95				
evm.TU.HIC_ASM_6.239	blue	95				
evm.TU.HIC_ASM_6.2395	blue	95				
evm.TU.HIC_ASM_6.2523	blue	95				
evm.TU.HIC_ASM_6.2524	blue	95				
evm.TU.HIC_ASM_6.2810	blue	95				
evm.TU.HIC_ASM_6.2950	blue	95				
evm.TU.HIC_ASM_6.298	blue	95				
evm.TU.HIC_ASM_6.3064	blue	95				
evm.TU.HIC_ASM_6.321	blue	95				
evm.TU.HIC_ASM_6.3257	blue	95				
evm.TU.HIC_ASM_6.3273	blue	95				
evm.TU.HIC_ASM_6.3339	blue	95				
evm.TU.HIC_ASM_6.3428	blue	95				
evm.TU.HIC_ASM_6.3463	blue	95				
evm.TU.HIC_ASM_6.3494	blue	95				
evm.TU.HIC_ASM_6.3597	blue	95				
evm.TU.HIC_ASM_6.3624	blue	95				
evm.TU.HIC_ASM_6.3646	blue	95				
evm.TU.HIC_ASM_6.4	blue	95				
evm.TU.HIC_ASM_6.440	blue	95				
evm.TU.HIC_ASM_6.441	blue	95				
evm.TU.HIC_ASM_6.465	blue	95				
evm.TU.HIC_ASM_6.485	blue	95				
evm.TU.HIC_ASM_6.776	blue	95				
evm.TU.HIC_ASM_6.799	blue	95				
evm.TU.HIC_ASM_7.10	blue	95				
evm.TU.HIC_ASM_7.1047	blue	95				
evm.TU.HIC_ASM_7.1332	blue	95				
evm.TU.HIC_ASM_7.1333	blue	95				
evm.TU.HIC_ASM_7.1788	blue	95				
evm.TU.HIC_ASM_7.1912	blue	95				
evm.TU.HIC_ASM_7.1936	blue	95				
evm.TU.HIC_ASM_7.2013	blue	95				
evm.TU.HIC_ASM_7.2120	blue	95				
evm.TU.HIC_ASM_7.217	blue	95				
evm.TU.HIC_ASM_7.2173	blue	95				
evm.TU.HIC_ASM_7.218	blue	95				
evm.TU.HIC_ASM_7.2231	blue	95				
evm.TU.HIC_ASM_7.2343	blue	95				
evm.TU.HIC_ASM_7.277	blue	95				
evm.TU.HIC_ASM_7.291	blue	95				
evm.TU.HIC_ASM_7.292	blue	95				
evm.TU.HIC_ASM_7.706	blue	95				
evm.TU.HIC_ASM_8.1082	blue	95				
evm.TU.HIC_ASM_8.1107	blue	95				
evm.TU.HIC_ASM_8.117	blue	95				
evm.TU.HIC_ASM_8.1376	blue	95				
evm.TU.HIC_ASM_8.1523	blue	95				
evm.TU.HIC_ASM_8.164	blue	95				
evm.TU.HIC_ASM_8.1641	blue	95				
evm.TU.HIC_ASM_8.1752	blue	95				
evm.TU.HIC_ASM_8.1783	blue	95				
evm.TU.HIC_ASM_8.1873	blue	95				
evm.TU.HIC_ASM_8.1876	blue	95				
evm.TU.HIC_ASM_8.1962	blue	95				
evm.TU.HIC_ASM_8.2053	blue	95				
evm.TU.HIC_ASM_8.2055	blue	95				
evm.TU.HIC_ASM_8.2058	blue	95				
evm.TU.HIC_ASM_8.298	blue	95				
evm.TU.HIC_ASM_8.450	blue	95				
evm.TU.HIC_ASM_8.552	blue	95				
evm.TU.HIC_ASM_8.840	blue	95				
evm.TU.HIC_ASM_8.841	blue	95				
evm.TU.HIC_ASM_9.1027	blue	95				
evm.TU.HIC_ASM_9.1125	blue	95				
evm.TU.HIC_ASM_9.1232	blue	95				
evm.TU.HIC_ASM_9.1250	blue	95				
evm.TU.HIC_ASM_9.137	blue	95				
evm.TU.HIC_ASM_9.1424	blue	95				
evm.TU.HIC_ASM_9.145	blue	95				
evm.TU.HIC_ASM_9.1523	blue	95				
evm.TU.HIC_ASM_9.1671	blue	95				
evm.TU.HIC_ASM_9.376	blue	95				
evm.TU.HIC_ASM_9.387	blue	95				
evm.TU.HIC_ASM_9.493	blue	95				
evm.TU.HIC_ASM_9.691	blue	95				
evm.TU.HIC_ASM_9.914	blue	95				
evm.TU.ORIGINAL_113.7	blue	95				
evm.TU.ORIGINAL_131.24	blue	95				
evm.TU.ORIGINAL_134__FRAGMENT_1.40	blue	95				
evm.TU.ORIGINAL_134__FRAGMENT_2.17	blue	95				
evm.TU.ORIGINAL_154.9	blue	95				
evm.TU.ORIGINAL_157__FRAGMENT_2.3	blue	95				
evm.TU.ORIGINAL_200.16	blue	95				
evm.TU.ORIGINAL_247__FRAGMENT_2.35	blue	95				
evm.TU.ORIGINAL_425.4	blue	95				
evm.TU.ORIGINAL_435__FRAGMENT_2.3	blue	95				
evm.TU.ORIGINAL_483__FRAGMENT_2.1	blue	95				
evm.TU.ORIGINAL_484__FRAGMENT_1.10	blue	95				
evm.TU.ORIGINAL_484__FRAGMENT_1.13	blue	95				
evm.TU.ORIGINAL_484__FRAGMENT_2.21	blue	95				
evm.TU.ORIGINAL_484__FRAGMENT_2.23	blue	95				
evm.TU.ORIGINAL_494.16	blue	95				
PB.2590	blue	95				
PB.78	blue	95				
PB.3977	blue	95				
PB.21279	blue	95				
PB.16937	blue	95				
PB.4233	blue	95				
PB.6578	blue	95				
PB.23177	blue	95				
evm.TU.FRAGSCAFF_17__FRAGMENT_2.18	salmon	95				
evm.TU.FRAGSCAFF_44__FRAGMENT_2.37	salmon	95				
evm.TU.FRAGSCAFF_47__FRAGMENT_3.13	salmon	95				
evm.TU.FRAGSCAFF_75__FRAGMENT_3.15	salmon	95				
evm.TU.HIC_ASM_0.184	salmon	95				
evm.TU.HIC_ASM_0.218	salmon	95				
evm.TU.HIC_ASM_0.289	salmon	95				
evm.TU.HIC_ASM_0.403	salmon	95				
evm.TU.HIC_ASM_0.421	salmon	95				
evm.TU.HIC_ASM_0.441	salmon	95				
evm.TU.HIC_ASM_0.442	salmon	95				
evm.TU.HIC_ASM_0.478	salmon	95				
evm.TU.HIC_ASM_0.520	salmon	95				
evm.TU.HIC_ASM_0.530	salmon	95				
evm.TU.HIC_ASM_0.589	salmon	95				
evm.TU.HIC_ASM_0.91	salmon	95				
evm.TU.HIC_ASM_0.957	salmon	95				
evm.TU.HIC_ASM_0.972	salmon	95				
evm.TU.HIC_ASM_0.986	salmon	95				
evm.TU.HIC_ASM_1.102	salmon	95				
evm.TU.HIC_ASM_1.1023	salmon	95				
evm.TU.HIC_ASM_1.1038	salmon	95				
evm.TU.HIC_ASM_1.1072	salmon	95				
evm.TU.HIC_ASM_1.1102	salmon	95				
evm.TU.HIC_ASM_1.1230	salmon	95				
evm.TU.HIC_ASM_1.1490	salmon	95				
evm.TU.HIC_ASM_1.1621	salmon	95				
evm.TU.HIC_ASM_1.1715	salmon	95				
evm.TU.HIC_ASM_1.2035	salmon	95				
evm.TU.HIC_ASM_1.508	salmon	95				
evm.TU.HIC_ASM_1.760	salmon	95				
evm.TU.HIC_ASM_1.917	salmon	95				
evm.TU.HIC_ASM_10.1176	salmon	95				
evm.TU.HIC_ASM_10.352	salmon	95				
evm.TU.HIC_ASM_10.356	salmon	95				
evm.TU.HIC_ASM_10.427	salmon	95				
evm.TU.HIC_ASM_10.489	salmon	95				
evm.TU.HIC_ASM_10.490	salmon	95				
evm.TU.HIC_ASM_10.495	salmon	95				
evm.TU.HIC_ASM_10.532	salmon	95				
evm.TU.HIC_ASM_10.771	salmon	95				
evm.TU.HIC_ASM_10.859	salmon	95				
evm.TU.HIC_ASM_11.104	salmon	95				
evm.TU.HIC_ASM_11.1083	salmon	95				
evm.TU.HIC_ASM_11.1155	salmon	95				
evm.TU.HIC_ASM_11.1156	salmon	95				
evm.TU.HIC_ASM_11.172	salmon	95				
evm.TU.HIC_ASM_11.229	salmon	95				
evm.TU.HIC_ASM_11.260	salmon	95				
evm.TU.HIC_ASM_11.440	salmon	95				
evm.TU.HIC_ASM_11.49	salmon	95				
evm.TU.HIC_ASM_11.50	salmon	95				
evm.TU.HIC_ASM_11.525	salmon	95				
evm.TU.HIC_ASM_11.535	salmon	95				
evm.TU.HIC_ASM_11.595	salmon	95				
evm.TU.HIC_ASM_11.80	salmon	95				
evm.TU.HIC_ASM_11.81	salmon	95				
evm.TU.HIC_ASM_12.1125	salmon	95				
evm.TU.HIC_ASM_12.1184	salmon	95				
evm.TU.HIC_ASM_12.168	salmon	95				
evm.TU.HIC_ASM_12.18	salmon	95				
evm.TU.HIC_ASM_12.203	salmon	95				
evm.TU.HIC_ASM_12.289	salmon	95				
evm.TU.HIC_ASM_12.301	salmon	95				
evm.TU.HIC_ASM_12.779	salmon	95				
evm.TU.HIC_ASM_13.1054	salmon	95				
evm.TU.HIC_ASM_13.1125	salmon	95				
evm.TU.HIC_ASM_13.1163	salmon	95				
evm.TU.HIC_ASM_13.1232	salmon	95				
evm.TU.HIC_ASM_13.1338	salmon	95				
evm.TU.HIC_ASM_13.1346	salmon	95				
evm.TU.HIC_ASM_13.1375	salmon	95				
evm.TU.HIC_ASM_13.337	salmon	95				
evm.TU.HIC_ASM_13.359	salmon	95				
evm.TU.HIC_ASM_13.368	salmon	95				
evm.TU.HIC_ASM_13.386	salmon	95				
evm.TU.HIC_ASM_13.467	salmon	95				
evm.TU.HIC_ASM_13.601	salmon	95				
evm.TU.HIC_ASM_13.700	salmon	95				
evm.TU.HIC_ASM_14.1052	salmon	95				
evm.TU.HIC_ASM_14.256	salmon	95				
evm.TU.HIC_ASM_14.432	salmon	95				
evm.TU.HIC_ASM_14.452	salmon	95				
evm.TU.HIC_ASM_14.487	salmon	95				
evm.TU.HIC_ASM_14.549	salmon	95				
evm.TU.HIC_ASM_14.971	salmon	95				
evm.TU.HIC_ASM_15.1255	salmon	95				
evm.TU.HIC_ASM_15.1267	salmon	95				
evm.TU.HIC_ASM_15.1428	salmon	95				
evm.TU.HIC_ASM_15.1848	salmon	95				
evm.TU.HIC_ASM_15.2110	salmon	95				
evm.TU.HIC_ASM_15.2123	salmon	95				
evm.TU.HIC_ASM_15.2140	salmon	95				
evm.TU.HIC_ASM_15.219	salmon	95				
evm.TU.HIC_ASM_15.2339	salmon	95				
evm.TU.HIC_ASM_15.2364	salmon	95				
evm.TU.HIC_ASM_15.2484	salmon	95				
evm.TU.HIC_ASM_15.2485	salmon	95				
evm.TU.HIC_ASM_15.2581	salmon	95				
evm.TU.HIC_ASM_15.2630	salmon	95				
evm.TU.HIC_ASM_15.2657	salmon	95				
evm.TU.HIC_ASM_15.391	salmon	95				
evm.TU.HIC_ASM_15.5	salmon	95				
evm.TU.HIC_ASM_15.71	salmon	95				
evm.TU.HIC_ASM_15.815	salmon	95				
evm.TU.HIC_ASM_15.823	salmon	95				
evm.TU.HIC_ASM_15.986	salmon	95				
evm.TU.HIC_ASM_16.1050	salmon	95				
evm.TU.HIC_ASM_16.1143	salmon	95				
evm.TU.HIC_ASM_16.1150	salmon	95				
evm.TU.HIC_ASM_16.122	salmon	95				
evm.TU.HIC_ASM_16.1287	salmon	95				
evm.TU.HIC_ASM_16.1288	salmon	95				
evm.TU.HIC_ASM_16.14	salmon	95				
evm.TU.HIC_ASM_16.260	salmon	95				
evm.TU.HIC_ASM_16.322	salmon	95				
evm.TU.HIC_ASM_16.371_evm.TU.HIC_ASM_16.372	salmon	95				
evm.TU.HIC_ASM_16.487	salmon	95				
evm.TU.HIC_ASM_16.505	salmon	95				
evm.TU.HIC_ASM_16.506	salmon	95				
evm.TU.HIC_ASM_16.515	salmon	95				
evm.TU.HIC_ASM_16.795	salmon	95				
evm.TU.HIC_ASM_16.988	salmon	95				
evm.TU.HIC_ASM_17.1019	salmon	95				
evm.TU.HIC_ASM_17.1028	salmon	95				
evm.TU.HIC_ASM_17.1117	salmon	95				
evm.TU.HIC_ASM_17.1127	salmon	95				
evm.TU.HIC_ASM_17.1191	salmon	95				
evm.TU.HIC_ASM_17.1393	salmon	95				
evm.TU.HIC_ASM_17.418	salmon	95				
evm.TU.HIC_ASM_17.468	salmon	95				
evm.TU.HIC_ASM_17.475	salmon	95				
evm.TU.HIC_ASM_17.513	salmon	95				
evm.TU.HIC_ASM_17.521	salmon	95				
evm.TU.HIC_ASM_17.680	salmon	95				
evm.TU.HIC_ASM_17.737_evm.TU.HIC_ASM_17.738	salmon	95				
evm.TU.HIC_ASM_17.741	salmon	95				
evm.TU.HIC_ASM_18.139	salmon	95				
evm.TU.HIC_ASM_18.16	salmon	95				
evm.TU.HIC_ASM_18.472	salmon	95				
evm.TU.HIC_ASM_18.546	salmon	95				
evm.TU.HIC_ASM_18.65	salmon	95				
evm.TU.HIC_ASM_18.886	salmon	95				
evm.TU.HIC_ASM_18.945	salmon	95				
evm.TU.HIC_ASM_18.973	salmon	95				
evm.TU.HIC_ASM_18.995	salmon	95				
evm.TU.HIC_ASM_2.1337	salmon	95				
evm.TU.HIC_ASM_2.247	salmon	95				
evm.TU.HIC_ASM_2.456	salmon	95				
evm.TU.HIC_ASM_2.614	salmon	95				
evm.TU.HIC_ASM_2.764	salmon	95				
evm.TU.HIC_ASM_2.794	salmon	95				
evm.TU.HIC_ASM_2.953	salmon	95				
evm.TU.HIC_ASM_3.1078	salmon	95				
evm.TU.HIC_ASM_3.1095	salmon	95				
evm.TU.HIC_ASM_3.1299	salmon	95				
evm.TU.HIC_ASM_3.1465	salmon	95				
evm.TU.HIC_ASM_3.1695	salmon	95				
evm.TU.HIC_ASM_3.1710	salmon	95				
evm.TU.HIC_ASM_3.1711	salmon	95				
evm.TU.HIC_ASM_3.1726	salmon	95				
evm.TU.HIC_ASM_3.1799	salmon	95				
evm.TU.HIC_ASM_3.1850	salmon	95				
evm.TU.HIC_ASM_3.1877	salmon	95				
evm.TU.HIC_ASM_3.2034	salmon	95				
evm.TU.HIC_ASM_3.2255	salmon	95				
evm.TU.HIC_ASM_3.392	salmon	95				
evm.TU.HIC_ASM_3.452	salmon	95				
evm.TU.HIC_ASM_3.497	salmon	95				
evm.TU.HIC_ASM_3.627	salmon	95				
evm.TU.HIC_ASM_3.681	salmon	95				
evm.TU.HIC_ASM_3.690	salmon	95				
evm.TU.HIC_ASM_3.733	salmon	95				
evm.TU.HIC_ASM_3.823	salmon	95				
evm.TU.HIC_ASM_3.837	salmon	95				
evm.TU.HIC_ASM_3.979	salmon	95				
evm.TU.HIC_ASM_4.1037	salmon	95				
evm.TU.HIC_ASM_4.1168	salmon	95				
evm.TU.HIC_ASM_4.1241	salmon	95				
evm.TU.HIC_ASM_4.185	salmon	95				
evm.TU.HIC_ASM_4.671	salmon	95				
evm.TU.HIC_ASM_4.767	salmon	95				
evm.TU.HIC_ASM_4.770	salmon	95				
evm.TU.HIC_ASM_4.793	salmon	95				
evm.TU.HIC_ASM_4.909	salmon	95				
evm.TU.HIC_ASM_5.1067	salmon	95				
evm.TU.HIC_ASM_5.1198	salmon	95				
evm.TU.HIC_ASM_5.1199	salmon	95				
evm.TU.HIC_ASM_5.1296	salmon	95				
evm.TU.HIC_ASM_5.171	salmon	95				
evm.TU.HIC_ASM_5.405	salmon	95				
evm.TU.HIC_ASM_5.422	salmon	95				
evm.TU.HIC_ASM_5.560	salmon	95				
evm.TU.HIC_ASM_5.66	salmon	95				
evm.TU.HIC_ASM_5.705	salmon	95				
evm.TU.HIC_ASM_6.1090	salmon	95				
evm.TU.HIC_ASM_6.1165	salmon	95				
evm.TU.HIC_ASM_6.1181	salmon	95				
evm.TU.HIC_ASM_6.1220_evm.TU.HIC_ASM_6.1221	salmon	95				
evm.TU.HIC_ASM_6.139	salmon	95				
evm.TU.HIC_ASM_6.1778	salmon	95				
evm.TU.HIC_ASM_6.1873	salmon	95				
evm.TU.HIC_ASM_6.2027	salmon	95				
evm.TU.HIC_ASM_6.213	salmon	95				
evm.TU.HIC_ASM_6.2307	salmon	95				
evm.TU.HIC_ASM_6.2351	salmon	95				
evm.TU.HIC_ASM_6.2382	salmon	95				
evm.TU.HIC_ASM_6.2579	salmon	95				
evm.TU.HIC_ASM_6.2581	salmon	95				
evm.TU.HIC_ASM_6.2660	salmon	95				
evm.TU.HIC_ASM_6.3034	salmon	95				
evm.TU.HIC_ASM_6.3035	salmon	95				
evm.TU.HIC_ASM_6.3126	salmon	95				
evm.TU.HIC_ASM_6.3207	salmon	95				
evm.TU.HIC_ASM_6.3446	salmon	95				
evm.TU.HIC_ASM_6.3674	salmon	95				
evm.TU.HIC_ASM_6.3699	salmon	95				
evm.TU.HIC_ASM_6.382	salmon	95				
evm.TU.HIC_ASM_6.387	salmon	95				
evm.TU.HIC_ASM_6.3953	salmon	95				
evm.TU.HIC_ASM_6.3957	salmon	95				
evm.TU.HIC_ASM_6.4017	salmon	95				
evm.TU.HIC_ASM_6.4057	salmon	95				
evm.TU.HIC_ASM_6.4158	salmon	95				
evm.TU.HIC_ASM_6.471	salmon	95				
evm.TU.HIC_ASM_6.486	salmon	95				
evm.TU.HIC_ASM_6.635	salmon	95				
evm.TU.HIC_ASM_6.638	salmon	95				
evm.TU.HIC_ASM_6.68	salmon	95				
evm.TU.HIC_ASM_6.711	salmon	95				
evm.TU.HIC_ASM_6.728	salmon	95				
evm.TU.HIC_ASM_6.774	salmon	95				
evm.TU.HIC_ASM_7.1039	salmon	95				
evm.TU.HIC_ASM_7.105	salmon	95				
evm.TU.HIC_ASM_7.117	salmon	95				
evm.TU.HIC_ASM_7.1300	salmon	95				
evm.TU.HIC_ASM_7.1741	salmon	95				
evm.TU.HIC_ASM_7.1792	salmon	95				
evm.TU.HIC_ASM_7.18	salmon	95				
evm.TU.HIC_ASM_7.1889	salmon	95				
evm.TU.HIC_ASM_7.1982	salmon	95				
evm.TU.HIC_ASM_7.2136	salmon	95				
evm.TU.HIC_ASM_7.2179	salmon	95				
evm.TU.HIC_ASM_7.2187	salmon	95				
evm.TU.HIC_ASM_7.2238	salmon	95				
evm.TU.HIC_ASM_7.2558	salmon	95				
evm.TU.HIC_ASM_7.270	salmon	95				
evm.TU.HIC_ASM_7.324	salmon	95				
evm.TU.HIC_ASM_7.328	salmon	95				
evm.TU.HIC_ASM_7.34	salmon	95				
evm.TU.HIC_ASM_7.362	salmon	95				
evm.TU.HIC_ASM_7.378	salmon	95				
evm.TU.HIC_ASM_7.379	salmon	95				
evm.TU.HIC_ASM_7.456	salmon	95				
evm.TU.HIC_ASM_7.458	salmon	95				
evm.TU.HIC_ASM_7.604	salmon	95				
evm.TU.HIC_ASM_7.670	salmon	95				
evm.TU.HIC_ASM_8.1103	salmon	95				
evm.TU.HIC_ASM_8.1115	salmon	95				
evm.TU.HIC_ASM_8.1226	salmon	95				
evm.TU.HIC_ASM_8.1392	salmon	95				
evm.TU.HIC_ASM_8.1458	salmon	95				
evm.TU.HIC_ASM_8.1468	salmon	95				
evm.TU.HIC_ASM_8.1505	salmon	95				
evm.TU.HIC_ASM_8.1603	salmon	95				
evm.TU.HIC_ASM_8.1790	salmon	95				
evm.TU.HIC_ASM_8.180	salmon	95				
evm.TU.HIC_ASM_8.2022	salmon	95				
evm.TU.HIC_ASM_8.364	salmon	95				
evm.TU.HIC_ASM_8.518	salmon	95				
evm.TU.HIC_ASM_8.780	salmon	95				
evm.TU.HIC_ASM_8.80	salmon	95				
evm.TU.HIC_ASM_9.1085_evm.TU.HIC_ASM_9.1086	salmon	95				
evm.TU.HIC_ASM_9.1090	salmon	95				
evm.TU.HIC_ASM_9.1228	salmon	95				
evm.TU.HIC_ASM_9.1229	salmon	95				
evm.TU.HIC_ASM_9.1325	salmon	95				
evm.TU.HIC_ASM_9.1326	salmon	95				
evm.TU.HIC_ASM_9.1338	salmon	95				
evm.TU.HIC_ASM_9.1540	salmon	95				
evm.TU.HIC_ASM_9.168	salmon	95				
evm.TU.HIC_ASM_9.1806	salmon	95				
evm.TU.HIC_ASM_9.1821	salmon	95				
evm.TU.HIC_ASM_9.1844	salmon	95				
evm.TU.HIC_ASM_9.1926	salmon	95				
evm.TU.HIC_ASM_9.279	salmon	95				
evm.TU.HIC_ASM_9.404	salmon	95				
evm.TU.HIC_ASM_9.417	salmon	95				
evm.TU.HIC_ASM_9.556	salmon	95				
evm.TU.ORIGINAL_131.17	salmon	95				
evm.TU.ORIGINAL_134__FRAGMENT_1.2	salmon	95				
evm.TU.ORIGINAL_134__FRAGMENT_1.7	salmon	95				
evm.TU.ORIGINAL_153.21	salmon	95				
evm.TU.ORIGINAL_226.4	salmon	95				
evm.TU.ORIGINAL_239.1	salmon	95				
evm.TU.ORIGINAL_247__FRAGMENT_2.36	salmon	95				
evm.TU.ORIGINAL_262.3	salmon	95				
evm.TU.ORIGINAL_308.9	salmon	95				
evm.TU.ORIGINAL_318__FRAGMENT_1.4	salmon	95				
evm.TU.ORIGINAL_320__FRAGMENT_2.1	salmon	95				
evm.TU.ORIGINAL_425.11	salmon	95				
evm.TU.ORIGINAL_437__FRAGMENT_2.19	salmon	95				
evm.TU.ORIGINAL_458.13	salmon	95				
evm.TU.ORIGINAL_483__FRAGMENT_2.14	salmon	95				
evm.TU.ORIGINAL_484__FRAGMENT_1.11	salmon	95				
evm.TU.ORIGINAL_494.43	salmon	95				
PB.18236	salmon	95				
PB.9485	salmon	95				
PB.18696	salmon	95				
PB.3204	salmon	95				
PB.16383	salmon	95				
PB.462	salmon	95				
PB.12283	salmon	95				
PB.4155	salmon	95				
